Country,Edu,Sex,Age,px,lx,dx,Lx,Tx,ex.derived,ex.original,diff
BG,middle,M,47,0.9950947753306906,94567,464,94335,2526670,26.718305539987522,26.7,-0.018305539987522934
BG,middle,M,48,0.9943948197778012,94103,528,93839,2432335,25.847581904933957,25.9,0.05241809506604156
BG,middle,M,49,0.9937301613186366,93575,586,93282,2338496,24.990606465402085,25,0.009393534597915476
BG,middle,M,50,0.9927648227454176,92989,673,92652,2245214,24.14494187484541,24.1,-0.04494187484541001
BG,middle,M,51,0.9916994247840502,92316,767,91932,2152562,23.317323107586983,23.3,-0.01732310758698219
BG,middle,M,52,0.9906811334109502,91549,853,91122,2060630,22.50849271974571,22.5,-0.00849271974571053
BG,middle,M,53,0.9894623240215876,90696,955,90218,1969508,21.715489106465554,21.7,-0.015489106465555125
BG,middle,M,54,0.9882120953391013,89741,1058,89212,1879290,20.94126430505566,21,0.058735694944338945
BG,middle,M,55,0.9871220011454759,88683,1142,88112,1790078,20.185131310397708,20.2,0.014868689602291596
BG,middle,M,56,0.986040981109308,87541,1222,86930,1701966,19.441930067054294,19.4,-0.04193006705429525
BG,middle,M,57,0.9847691497593228,86319,1315,85662,1615036,18.710087002861478,18.7,-0.010087002861478567
BG,middle,M,58,0.9833649263738196,85004,1414,84297,1529374,17.99178862171192,18,0.00821137828808105
BG,middle,M,59,0.9820833886405547,83590,1498,82841,1445077,17.287677951908123,17.3,0.012322048091878202
BG,middle,M,60,0.9806080179883321,82092,1592,81296,1362236,16.594016469327098,16.6,0.00598353067290347
BG,middle,M,61,0.9784586126215917,80500,1734,79633,1280940,15.912298136645962,15.9,-0.012298136645961577
BG,middle,M,62,0.9766494788383583,78766,1839,77846,1201307,15.251593327070056,15.3,0.048406672929944605
BG,middle,M,63,0.9741199454286074,76927,1991,75932,1123461,14.60424818334265,14.6,-0.0042481833426499804
BG,middle,M,64,0.9706716710295823,74936,2198,73837,1047529,13.978982064695206,14,0.021017935304794122
BG,middle,M,65,0.9676356881527596,72738,2354,71561,973692,13.386290522147982,13.3,-0.08629052214798172
BG,middle,M,66,0.9640535459416023,70384,2530,69119,902131,12.817273812230052,12.8,-0.017273812230051533
BG,middle,M,67,0.9594434998445257,67854,2752,66478,833012,12.27653491319598,12.3,0.023465086804021595
BG,middle,M,68,0.9550469107279175,65102,2926,63639,766534,11.774354090504133,11.8,0.02564590949586787
BG,middle,M,69,0.9520524344192249,62176,2981,60686,702895,11.30492472979928,11.3,-0.0049247297992796035
BG,middle,M,70,0.948107843350142,59195,3072,57659,642209,10.849041304164203,10.8,-0.04904130416420216
BG,middle,M,71,0.9438735188964922,56123,3150,54548,584550,10.415515920389145,10.4,-0.015515920389145066
BG,middle,M,72,0.9423361275444324,52973,3055,51446,530002,10.00513469125781,10,-0.005134691257810076
BG,middle,M,73,0.940475318123721,49918,2971,48432,478556,9.586842421571378,9.6,0.013157578428621974
BG,middle,M,74,0.9378638132111407,46947,2917,45488,430124,9.161905979082796,9.2,0.03809402091720315
BG,middle,M,75,0.9373642545679347,44030,2758,42651,384636,8.73577106518283,8.8,0.06422893481717118
BG,middle,M,76,0.9350635995707556,41272,2680,39932,341985,8.286126187245591,8.3,0.013873812754409798
BG,middle,M,77,0.928989652679623,38592,2741,37222,302053,7.826829394693201,7.8,-0.026829394693201003
BG,middle,M,78,0.9221123897483118,35851,2792,34455,264831,7.386990599983264,7.4,0.01300940001673645
BG,middle,M,79,0.9159629557478901,33059,2778,31670,230376,6.9686318400435585,6.9,-0.06863184004355816
BG,middle,M,80,0.9088646115977709,30281,2760,28901,198706,6.562068623889568,6.5,-0.062068623889567576
BG,middle,M,81,0.9015061333548441,27521,2710,26166,169805,6.170015624432252,6.1,-0.07001562443225229
BG,middle,M,82,0.8930340786333211,24811,2654,23484,143639,5.789327314497602,5.8,0.010672685502397528
BG,middle,M,83,0.8835001480327994,22157,2582,20866,120155,5.422891185629823,5.5,0.07710881437017658
BG,middle,M,84,0.8732879966793227,19575,2480,18335,99289,5.072234993614304,5.1,0.02776500638569601
BG,middle,M,85,0,17095,17095,80954,80954,4.735536706639368,4.7,-0.03553670663936792
BG,lower,M,0,0.9984626162999999,100000,154,99923,6876888,68.76888,68.5,-0.2688799999999958
BG,lower,M,1,0.9986701267745802,99846,133,99780,6776965,67.87417623139635,68.1,0.2258237686036466
BG,lower,M,2,0.9989025653165368,99713,109,99658,6677185,66.96403678557459,67.1,0.13596321442540216
BG,lower,M,3,0.9991122795685549,99604,88,99560,6577527,66.03677563150075,66.1,0.06322436849924884
BG,lower,M,4,0.9992888596436243,99516,71,99480,6477967,65.09472848587161,65.1,0.005271514128381227
BG,lower,M,5,0.9996061849736878,99445,39,99426,6378487,64.14085172708532,64.1,-0.04085172708532525
BG,lower,M,6,0.9998989360737714,99406,10,99401,6279061,63.16581494074804,63.1,-0.06581494074804084
BG,lower,M,7,0.9998976592037974,99396,11,99390,6179660,62.17211960239849,62.2,0.027880397601514062
BG,lower,M,8,0.9998159781455138,99385,18,99376,6080270,61.17895054585702,61.2,0.021049454142982427
BG,lower,M,9,0.9998428082735582,99367,15,99360,5980894,60.18994233498043,60.2,0.010057665019573392
BG,lower,M,10,0.9999430353235842,99352,6,99349,5881534,59.198949190756096,59.2,0.0010508092439067696
BG,lower,M,11,0.9999661541249659,99346,3,99344,5782185,58.20249431280575,58.2,-0.002494312805744414
BG,lower,M,12,0.9999184119975407,99343,9,99338,5682841,57.20424186907985,57.2,-0.00424186907984847
BG,lower,M,13,0.9998628406251104,99334,13,99328,5583503,56.209384500775165,56.2,-0.009384500775162508
BG,lower,M,14,0.9998489913759588,99321,15,99314,5484175,55.21667119743055,55.2,-0.016671197430547124
BG,lower,M,15,0.999635619541073,99306,36,99288,5384861,54.22493102128774,54.2,-0.024931021287734723
BG,lower,M,16,0.9994952848328843,99270,50,99245,5285573,53.244414223833985,53.3,0.055585776166012124
BG,lower,M,17,0.9993637178165924,99220,64,99188,5186328,52.27099375125983,52.3,0.029006248740166996
BG,lower,M,18,0.9989125862741195,99156,107,99102,5087140,51.30440921376417,51.3,-0.004409213764169806
BG,lower,M,19,0.998293569201539,99049,169,98964,4988038,50.3592969136488,50.3,-0.05929691364880085
BG,lower,M,20,0.9979553517633671,98880,203,98778,4889074,49.44451860841424,49.4,-0.04451860841424349
BG,lower,M,21,0.9974037062563058,98677,256,98549,4790296,48.545213170242306,48.5,-0.04521317024230598
BG,lower,M,22,0.9968632698881462,98421,309,98266,4691747,47.67018217656801,47.7,0.029817823431990576
BG,lower,M,23,0.9970423495423283,98112,290,97967,4593481,46.818747961513374,46.8,-0.018747961513376765
BG,lower,M,24,0.9973250091871936,97822,261,97692,4495514,45.956063053300895,46,0.043936946699105306
BG,lower,M,25,0.9973362961731062,97561,260,97431,4397822,45.07766423058394,45.1,0.022335769416059748
BG,lower,M,26,0.9975476744935668,97301,239,97182,4300391,44.19678112249617,44.2,0.0032188775038335393
BG,lower,M,27,0.9979177068138729,97062,202,96961,4203209,43.304372462961815,43.3,-0.0043724629618182576
BG,lower,M,28,0.9981369432503997,96860,180,96770,4106248,42.3936403055957,42.4,0.006359694404295624
BG,lower,M,29,0.9980882551992014,96680,185,96588,4009478,41.47163839470418,41.5,0.02836160529582088
BG,lower,M,30,0.9981362225713641,96495,180,96405,3912890,40.55018394735478,40.5,-0.05018394735478182
BG,lower,M,31,0.9981096525299726,96315,182,96224,3816485,39.62503244562114,39.6,-0.025032445621135935
BG,lower,M,32,0.9979511930837649,96133,197,96034,3720261,38.699104365826514,38.7,8.956341734887019e-4
BG,lower,M,33,0.9978885375960355,95936,203,95834,3624227,37.777549616410944,37.8,0.022450383589053047
BG,lower,M,34,0.9975882662169883,95733,231,95618,3528393,36.856601172009654,36.9,0.04339882799034456
BG,lower,M,35,0.9972869277634462,95502,259,95372,3432775,35.944535192980254,35.9,-0.044535192980255545
BG,lower,M,36,0.9970385662629897,95243,282,95102,3337403,35.04092689226505,35,-0.04092689226504831
BG,lower,M,37,0.9966980260684045,94961,313,94804,3242301,34.143501016206656,34.1,-0.0435010162066547
BG,lower,M,38,0.9963848403416078,94648,342,94477,3147497,33.25476502408926,33.3,0.045234975910737774
BG,lower,M,39,0.9960710421087524,94306,371,94120,3053020,32.373549933196195,32.4,0.026450066803803907
BG,lower,M,40,0.9960090417151759,93935,375,93748,2958900,31.499441102890298,31.5,5.588971097019169e-4
BG,lower,M,41,0.9955645246776087,93560,415,93352,2865152,30.62368533561351,30.6,-0.023685335613507164
BG,lower,M,42,0.9948628530852274,93145,478,92906,2771800,29.757904342691504,29.8,0.04209565730849718
BG,lower,M,43,0.9943698061537044,92667,522,92406,2678894,28.90882406897817,28.9,-0.00882406897817134
BG,lower,M,44,0.993548688969219,92145,595,91848,2586488,28.06975961799338,28,-0.06975961799338037
BG,lower,M,45,0.9927238173842252,91550,666,91217,2494640,27.248935008192245,27.2,-0.04893500819224528
BG,lower,M,46,0.9919270071773946,90884,733,90518,2403423,26.444951806698647,26.5,0.05504819330135291
BG,lower,M,47,0.9908062428256341,90151,829,89736,2312905,25.655899546316736,25.7,0.04410045368326365
BG,lower,M,48,0.9897196342310434,89322,918,88863,2223169,24.889377756879604,24.9,0.010622243120394614
BG,lower,M,49,0.9886413020162783,88404,1005,87902,2134306,24.142640604497533,24.1,-0.0426406044975316
BG,lower,M,50,0.9871528878024882,87399,1122,86838,2046404,23.41450131008364,23.4,-0.014501310083641528
BG,lower,M,51,0.9851583086257222,86277,1281,85636,1959566,22.71249579841673,22.7,-0.012495798416729542
BG,lower,M,52,0.983718223790702,84996,1384,84304,1873930,22.04727281283825,22,-0.047272812838251355
BG,lower,M,53,0.9823393660256472,83612,1476,82874,1789626,21.403937233889874,21.4,-0.0039372338898751025
BG,lower,M,54,0.9806557816763707,82136,1589,81342,1706752,20.779585078406544,20.8,0.02041492159345637
BG,lower,M,55,0.9796937258487843,80547,1636,79729,1625410,20.17964666592176,20.2,0.020353334078240692
BG,lower,M,56,0.9788676109296967,78911,1668,78077,1545681,19.587649377146406,19.6,0.012350622853595894
BG,lower,M,57,0.9776428873685644,77243,1726,76380,1467604,18.999831699959866,19,1.6830004013357325e-4
BG,lower,M,58,0.9763860314866729,75517,1784,74625,1391224,18.422659798455978,18.4,-0.02265979845597954
BG,lower,M,59,0.97461002888564,73733,1872,72797,1316599,17.856305860333908,17.8,-0.056305860333907276
BG,lower,M,60,0.9729280411285763,71861,1945,70888,1243802,17.308442687967048,17.4,0.09155731203295048
BG,lower,M,61,0.9721943483000846,69916,1944,68944,1172914,16.77604554036272,16.7,-0.07604554036272049
BG,lower,M,62,0.9707447733851592,67972,1989,66978,1103970,16.24154063437886,16.2,-0.041540634378861796
BG,lower,M,63,0.9699813686545335,65983,1981,64992,1036992,15.716048072988498,15.7,-0.01604807298849842
BG,lower,M,64,0.970279019652159,64002,1902,63051,972000,15.18702540545608,15.2,0.012974594543919693
BG,lower,M,65,0.9696025017904983,62100,1887,61156,908949,14.636859903381643,14.7,0.06314009661835662
BG,lower,M,66,0.9692148167430157,60213,1854,59286,847793,14.079899689435836,14.1,0.020100310564163948
BG,lower,M,67,0.9697421877738345,58359,1766,57476,788507,13.511317877276856,13.5,-0.011317877276855626
BG,lower,M,68,0.9696643409911057,56593,1717,55734,731031,12.917339600303924,12.9,-0.017339600303923675
BG,lower,M,69,0.967399230225805,54876,1789,53982,675297,12.30587141919965,12.3,-0.005871419199650063
BG,lower,M,70,0.9652594663178832,53087,1844,52165,621315,11.703712773372011,11.7,-0.003712773372011924
BG,lower,M,71,0.9634828852059025,51243,1871,50308,569150,11.106882891321742,11.1,-0.00688289132174269
BG,lower,M,72,0.9593790593746849,49372,2006,48369,518842,10.508830916308838,10.5,-0.008830916308838255
BG,lower,M,73,0.955275201348926,47366,2118,46307,470473,9.932715449900773,9.9,-0.03271544990077224
BG,lower,M,74,0.9506827285458224,45248,2232,44132,424166,9.374248585572843,9.4,0.025751414427157115
BG,lower,M,75,0.9445955292581767,43016,2383,41824,380034,8.834712665054864,8.8,-0.03471266505486348
BG,lower,M,76,0.938748513202787,40633,2489,39388,338210,8.323530135604067,8.3,-0.023530135604065805
BG,lower,M,77,0.9317365443572874,38144,2604,36842,298822,7.834049916107382,7.8,-0.034049916107382394
BG,lower,M,78,0.9236319985053387,35540,2714,34183,261980,7.371412492965672,7.4,0.02858750703432822
BG,lower,M,79,0.9159509541281432,32826,2759,31446,227797,6.939529641138122,6.9,-0.039529641138122074
BG,lower,M,80,0.9081937107199987,30067,2760,28687,196351,6.530448664648951,6.5,-0.030448664648950796
BG,lower,M,81,0.8991988451373283,27307,2753,25930,167664,6.139964111766214,6.1,-0.039964111766214394
BG,lower,M,82,0.889614242853814,24554,2710,23199,141734,5.7723385191822105,5.8,0.027661480817789297
BG,lower,M,83,0.879400601262287,21844,2635,20526,118535,5.426432887749496,5.5,0.07356711225050372
BG,lower,M,84,0.8683731424134825,19209,2528,17945,98009,5.1022437399135825,5.1,-0.002243739913582843
BG,lower,M,85,0,16681,16681,80064,80064,4.799712247467178,4.7,-0.09971224746717766
CZ,higher,M,0,0.9991998481,100000,80,99960,7748133,77.48133,77.4,-0.08132999999999413
CZ,higher,M,1,0.9993166818416774,99920,68,99886,7648173,76.54296437149719,76.6,0.05703562850280264
CZ,higher,M,2,0.9994480311725649,99852,55,99824,7548287,75.5947502303409,75.6,0.005249769659087633
CZ,higher,M,3,0.9995651836515448,99797,44,99775,7448463,74.63614136697495,74.7,0.06385863302504902
CZ,higher,M,4,0.999661569451545,99753,34,99736,7348688,73.6688420398384,73.7,0.031157960161607434
CZ,higher,M,5,0.999834233124321,99719,16,99711,7248952,72.69378954863166,72.7,0.006210451368346526
CZ,higher,M,6,0.9999859513640112,99703,1,99702,7149241,71.70537496364202,71.7,-0.005374963642012176
CZ,higher,M,7,0.9999546875093158,99702,5,99700,7049539,70.70609416059858,70.7,-0.006094160598578924
CZ,higher,M,8,0.9999527464014655,99697,5,99694,6949839,69.70961011865954,69.7,-0.009610118659537648
CZ,higher,M,9,0.9999709701477751,99692,3,99690,6850145,68.71308630582193,68.7,-0.013086305821929045
CZ,higher,M,10,0.9999645393280723,99689,3,99688,6750455,67.71514409814523,67.7,-0.015144098145228213
CZ,higher,M,11,0.9999498571891099,99686,5,99684,6650767,66.71716188832936,66.7,-0.017161888329354724
CZ,higher,M,12,0.9999600165940198,99681,4,99679,6551083,65.72047832585949,65.7,-0.020478325859485835
CZ,higher,M,13,0.9998605961402253,99677,14,99670,6451404,64.72309559878407,64.7,-0.023095598784067306
CZ,higher,M,14,0.9998044970999607,99663,20,99653,6351734,63.73211723508223,63.7,-0.03211723508222519
CZ,higher,M,15,0.9997429457691013,99643,25,99630,6252081,62.74480896801582,62.7,-0.0448089680158148
CZ,higher,M,16,0.9996094500051741,99618,39,99598,6152451,61.76043486116967,61.7,-0.0604348611696679
CZ,higher,M,17,0.9995017396635,99579,50,99554,6052853,60.784432460659374,60.8,0.015567539340622716
CZ,higher,M,18,0.9995408837765705,99529,45,99506,5953299,59.814717318570466,59.8,-0.014717318570468763
CZ,higher,M,19,0.9995434409849248,99484,46,99461,5853793,58.841552410437856,58.8,-0.041552410437859066
CZ,higher,M,20,0.9995789266608989,99438,42,99417,5754332,57.86854120155272,57.8,-0.06854120155272625
CZ,higher,M,21,0.9997221019100069,99396,27,99382,5654915,56.892782405730614,56.9,0.0072175942693846196
CZ,higher,M,22,0.999786903312223,99369,21,99358,5555533,55.90811017520555,55.9,-0.008110175205551684
CZ,higher,M,23,0.9998379116836988,99348,17,99340,5456175,54.91982727382534,54.9,-0.019827273825342218
CZ,higher,M,24,0.9999901041427067,99331,1,99330,5356835,53.929135919300116,53.9,-0.029135919300117052
CZ,higher,M,25,0.999952590083885,99330,4,99328,5257505,52.9296788482835,52.9,-0.029678848283502646
CZ,higher,M,26,0.9999897164655874,99326,1,99326,5158177,51.9317902663955,51.9,-0.03179026639550386
CZ,higher,M,27,0.999825036259303,99325,18,99316,5058851,50.93230304555751,50.9,-0.03230304555751218
CZ,higher,M,28,0.9997611016250935,99307,23,99296,4959535,49.94144420836396,49.9,-0.04144420836396279
CZ,higher,M,29,0.9996764515559371,99284,32,99268,4860239,48.95289271181661,48.9,-0.05289271181661093
CZ,higher,M,30,0.9995032045122154,99252,50,99227,4760971,47.96851448837303,47.9,-0.06851448837303309
CZ,higher,M,31,0.9994362376036213,99202,56,99174,4661744,46.99243966855507,47,0.007560331444928181
CZ,higher,M,32,0.9994471821456692,99146,55,99118,4562570,46.0186996953987,46,-0.018699695398701977
CZ,higher,M,33,0.9993877022612876,99091,60,99061,4463452,45.04396968443148,45,-0.04396968443148097
CZ,higher,M,34,0.9993908731912825,99031,61,99000,4364391,44.070957578939925,44,-0.07095757893992527
CZ,higher,M,35,0.9994161737244893,98970,57,98942,4265391,43.097817520460744,43.1,0.0021824795392575425
CZ,higher,M,36,0.999407440221476,98913,59,98884,4166449,42.12236005378464,42.1,-0.022360053784638012
CZ,higher,M,37,0.9994350736659292,98854,56,98826,4067565,41.147196876201264,41.1,-0.04719687620126223
CZ,higher,M,38,0.9994424884890906,98798,55,98770,3968739,40.170236239599994,40.1,-0.0702362395999927
CZ,higher,M,39,0.9993395422417538,98743,65,98710,3869969,39.19233768469664,39.2,0.007662315303363698
CZ,higher,M,40,0.9992129030870046,98678,78,98639,3771259,38.21782970874967,38.2,-0.01782970874966594
CZ,higher,M,41,0.999129571954232,98600,86,98557,3672620,37.24766734279919,37.2,-0.04766734279918694
CZ,higher,M,42,0.9991439346786448,98514,84,98472,3574063,36.2797470410297,36.2,-0.0797470410296981
CZ,higher,M,43,0.9991049310074717,98430,88,98386,3475591,35.31028141826679,35.3,-0.010281418266792741
CZ,higher,M,44,0.9988038352285353,98342,118,98283,3377205,34.34143092473206,34.3,-0.04143092473206167
CZ,higher,M,45,0.9984715987054992,98224,150,98149,3278922,33.3820858446001,33.4,0.017914155399900267
CZ,higher,M,46,0.9982208459283697,98074,174,97987,3180773,32.43237759243021,32.4,-0.032377592430208324
CZ,higher,M,47,0.9978498061117442,97900,211,97794,3082786,31.489131767109296,31.4,-0.08913176710929704
CZ,higher,M,48,0.9974279965903509,97689,251,97564,2984992,30.55607079609782,30.5,-0.05607079609782062
CZ,higher,M,49,0.9970311995507892,97438,289,97294,2887428,29.633490014162852,29.6,-0.03349001416285091
CZ,higher,M,50,0.9966181979187657,97149,329,96984,2790134,28.720151519830363,28.7,-0.020151519830363895
CZ,higher,M,51,0.9962346798075319,96820,364,96638,2693150,27.81605040280934,27.8,-0.016050402809337783
CZ,higher,M,52,0.9957390218903691,96456,411,96250,2596512,26.919134112963423,26.9,-0.0191341129634246
CZ,higher,M,53,0.9952803998348869,96045,454,95818,2500262,26.032193242750793,26,-0.03219324275079316
CZ,higher,M,54,0.9947903957974472,95591,498,95342,2404444,25.153455869276396,25.1,-0.05345586927639445
CZ,higher,M,55,0.9939235709443525,95093,577,94804,2309102,24.28256548852176,24.2,-0.08256548852176238
CZ,higher,M,56,0.9930148283257263,94516,661,94186,2214298,23.427758263151212,23.4,-0.027758263151213214
CZ,higher,M,57,0.9921590517171198,93855,736,93487,2120112,22.589228064567685,22.6,0.010771935432316582
CZ,higher,M,58,0.9910133786453915,93119,836,92701,2026625,21.763818339973582,21.7,-0.063818339973583
CZ,higher,M,59,0.9897624206210947,92283,945,91810,1933924,20.956449183489916,20.9,-0.05644918348991723
CZ,higher,M,60,0.9885118366556557,91338,1049,90814,1842114,20.168100899954016,20.2,0.031899100045983175
CZ,higher,M,61,0.9870935599340137,90289,1166,89706,1751300,19.396604237504015,19.3,-0.09660423750401392
CZ,higher,M,62,0.9850291076646026,89123,1334,88456,1661594,18.643829314542824,18.6,-0.04382931454282257
CZ,higher,M,63,0.9836209508340804,87789,1438,87070,1573138,17.919534338015012,17.8,-0.11953433801501134
CZ,higher,M,64,0.9827320768078146,86351,1491,85606,1486068,17.20962119720675,17.2,-0.009621197206751475
CZ,higher,M,65,0.981195554693698,84860,1596,84062,1400462,16.503205279283527,16.5,-0.003205279283527318
CZ,higher,M,66,0.9798436119150752,83264,1678,82425,1316400,15.809953881629516,15.8,-0.009953881629515493
CZ,higher,M,67,0.979000114525775,81586,1713,80730,1233975,15.124837594685363,15.1,-0.02483759468536384
CZ,higher,M,68,0.9776595051107102,79873,1785,78980,1153245,14.438483592703417,14.4,-0.03848359270341639
CZ,higher,M,69,0.9748697988574289,78088,1962,77107,1074265,13.75710736604856,13.7,-0.05710736604856059
CZ,higher,M,70,0.9714716913325607,76126,2172,75040,997158,13.09878359561779,13,-0.09878359561779071
CZ,higher,M,71,0.9684651885437263,73954,2332,72788,922118,12.468804932796063,12.4,-0.0688049327960627
CZ,higher,M,72,0.9653522148444149,71622,2482,70381,849330,11.858507162603669,11.8,-0.05850716260366795
CZ,higher,M,73,0.961638371342871,69140,2652,67814,778949,11.2662568701186,11.2,-0.066256870118600375
CZ,higher,M,74,0.9579757789520538,66488,2794,65091,711135,10.69568944771989,10.7,0.004310552280109903
CZ,higher,M,75,0.9546389596527837,63694,2889,62250,646044,10.142933400320281,10.1,-0.04293340032028148
CZ,higher,M,76,0.9505476250935646,60805,3007,59302,583794,9.601085437052873,9.5,-0.10108543705287332
CZ,higher,M,77,0.945741487835518,57798,3136,56230,524492,9.07457005432714,9,-0.0745700543271397
CZ,higher,M,78,0.9404686140126516,54662,3254,53035,468262,8.566499579232374,8.5,-0.06649957923237437
CZ,higher,M,79,0.9347581428343399,51408,3354,49731,415227,8.077089169000933,8,-0.07708916900093321
CZ,higher,M,80,0.9284150733000853,48054,3440,46334,365496,7.6059433137720065,7.5,-0.1059433137720065
CZ,higher,M,81,0.9215246982754771,44614,3501,42864,319162,7.153853050611915,7.1,-0.0538530506119157
CZ,higher,M,82,0.9139119788696866,41113,3540,39343,276298,6.720453384574222,6.6,-0.12045338457422261
CZ,higher,M,83,0.9055167044165597,37573,3550,35798,236955,6.30652330130679,6.2,-0.10652330130678944
CZ,higher,M,84,0.8962934742697365,34023,3528,32259,201157,5.9123827998706755,5.8,-0.11238279987067568
CZ,higher,M,85,0,30495,30495,168898,168898,5.53854730283653,5.4,-0.13854730283653005
CZ,middle,M,0,0.9993632357,100000,64,99968,7653731,76.53731,76.4,-0.13730999999999938
CZ,middle,M,1,0.9994336079417576,99936,56,99908,7553763,75.58600504322767,75.7,0.11399495677233062
CZ,middle,M,2,0.9995109101248012,99880,49,99856,7453855,74.62810372446937,74.7,0.0718962755306336
CZ,middle,M,3,0.9995806025742662,99831,42,99810,7353999,73.66448297622983,73.7,0.03551702377016852
CZ,middle,M,4,0.9996411322943806,99789,36,99771,7254189,72.69527703454288,72.7,0.004722965457119699
CZ,middle,M,5,0.9997532334565058,99753,24,99741,7154418,71.7213316892725,71.7,-0.021331689272500398
CZ,middle,M,6,0.9998529247003679,99729,15,99722,7054677,70.73847125710675,70.7,-0.03847125710674959
CZ,middle,M,7,0.9998432870553136,99714,16,99706,6954955,69.74903223218405,69.7,-0.04903223218404662
CZ,middle,M,8,0.9997388390266521,99698,26,99685,6855249,68.76014563983229,68.8,0.039854360167709046
CZ,middle,M,9,0.9997602722762999,99672,24,99660,6755564,67.77795168151538,67.8,0.022048318484621632
CZ,middle,M,10,0.9999181116388327,99648,8,99644,6655904,66.7941554271034,66.8,0.005844572896592126
CZ,middle,M,11,0.999985686712641,99640,1,99640,6556260,65.79947812123645,65.8,5.218787635499211e-4
CZ,middle,M,12,0.999988151599177,99639,1,99638,6456620,64.80012846375415,64.8,-1.2846375415165312e-4
CZ,middle,M,13,0.9999666551244547,99638,4,99636,6356982,63.80077881932596,63.8,-7.78819325965685e-4
CZ,middle,M,14,0.9999747089440232,99634,2,99633,6257346,62.80332015175542,62.8,-0.0033201517554246607
CZ,middle,M,15,0.9999164081647518,99632,9,99628,6157713,61.80457082061988,61.8,-0.004570820619882454
CZ,middle,M,16,0.9997722892679181,99623,22,99612,6058085,60.81010409242845,60.8,-0.010104092428456113
CZ,middle,M,17,0.9996898247519125,99601,31,99586,5958473,59.823425467615785,59.8,-0.023425467615787454
CZ,middle,M,18,0.9995758181080084,99570,42,99549,5858887,58.84189012754846,58.8,-0.041890127548462885
CZ,middle,M,19,0.9993897175067842,99528,61,99498,5759338,57.866509926854754,57.9,0.03349007314524499
CZ,middle,M,20,0.9992906255194923,99467,71,99432,5659840,56.901685986307015,56.9,-0.0016859863070166625
CZ,middle,M,21,0.9992113712302381,99396,78,99357,5560408,55.94196949575436,55.9,-0.04196949575435838
CZ,middle,M,22,0.9991015387945251,99318,89,99274,5461051,54.9855111862905,55,0.01448881370949806
CZ,middle,M,23,0.9991349587435642,99229,86,99186,5361777,54.03437503149281,54,-0.034375031492807295
CZ,middle,M,24,0.9991719941715578,99143,82,99102,5262591,53.080812563670655,53.1,0.019187436329346497
CZ,middle,M,25,0.999152457758761,99061,84,99019,5163489,52.124337529401075,52.1,-0.024337529401073255
CZ,middle,M,26,0.999195297820858,98977,80,98937,5064470,51.168150176303584,51.2,0.031849823696418866
CZ,middle,M,27,0.9992670090721915,98897,72,98861,4965533,50.209136778668714,50.2,-0.009136778668711543
CZ,middle,M,28,0.9993112441368414,98825,68,98791,4866672,49.24535289653428,49.2,-0.045352896534275544
CZ,middle,M,29,0.9993353265717153,98757,66,98724,4767881,48.278916937533545,48.3,0.021083062466452418
CZ,middle,M,30,0.9994196316724653,98691,57,98662,4669157,47.31086927886028,47.3,-0.010869278860283771
CZ,middle,M,31,0.9994173245311575,98634,58,98605,4570495,46.33792607011781,46.3,-0.03792607011781257
CZ,middle,M,32,0.9993550760648394,98576,63,98544,4471890,45.36489612075962,45.4,0.035103879240381275
CZ,middle,M,33,0.9993528744131028,98513,64,98481,4373346,44.393592723802946,44.4,0.00640727619705217
CZ,middle,M,34,0.9992749922197548,98449,72,98413,4274865,43.4221271927597,43.4,-0.022127192759704428
CZ,middle,M,35,0.9992378754159954,98377,74,98340,4176452,42.45354096994216,42.4,-0.053540969942162064
CZ,middle,M,36,0.9991453131830128,98303,84,98261,4078112,41.4851225293226,41.5,0.014877470677397753
CZ,middle,M,37,0.998927097694381,98219,106,98166,3979851,40.520174304360665,40.5,-0.020174304360665474
CZ,middle,M,38,0.9987789326948693,98113,120,98053,3881685,39.563411576447564,39.6,0.03658842355243763
CZ,middle,M,39,0.998693491596,97993,128,97929,3783632,38.61124774218567,38.6,-0.01124774218566671
CZ,middle,M,40,0.9987056997942041,97865,126,97802,3685703,37.66109436468605,37.6,-0.06109436468604912
CZ,middle,M,41,0.9985792729595024,97739,139,97670,3587901,36.70900050133519,36.7,-0.009000501335187039
CZ,middle,M,42,0.998377310776021,97600,159,97520,3490231,35.76056352459016,35.8,0.03943647540983619
CZ,middle,M,43,0.99822084357568,97441,173,97354,3392711,34.81810531501114,34.8,-0.018105315011140988
CZ,middle,M,44,0.9979351394142753,97268,201,97168,3295357,33.87914833244233,33.9,0.02085166755767176
CZ,middle,M,45,0.9976778497142313,97067,225,96954,3198189,32.94826254030721,32.9,-0.04826254030721344
CZ,middle,M,46,0.9974322967785145,96842,249,96718,3101235,32.02365709093162,32,-0.023657090931621383
CZ,middle,M,47,0.9970115098943053,96593,289,96448,3004517,31.10491443479341,31.1,-0.004914434793409583
CZ,middle,M,48,0.99645332240151,96304,341,96134,2908069,30.196762335936203,30.2,0.0032376640637963305
CZ,middle,M,49,0.9959804699689673,95963,386,95770,2811935,29.30228317163907,29.3,-0.0022831716390676604
CZ,middle,M,50,0.9956656713849906,95577,414,95370,2716165,28.418604894482982,28.4,-0.018604894482983525
CZ,middle,M,51,0.9953914912079963,95163,439,94944,2620795,27.540062839548984,27.5,-0.04006283954898393
